codigo,barcode,nome,modelo,preco,unidade,fonte
1400201,7908611104755,COOLER PARA GABINETE E CPU G-VR310,,10.99,UN,megamix
1206601,7908611104762,COOLER PARA GABINETE E CPU G-VR329,,19.99,UN,megamix
1147701,7908611101860,COOLER PARA GABINETE E CPU G-VR332,,14.99,,megamix
1254001,7908611101877,COOLER PARA GABINETE E CPU G-VR336,,15.99,UN,megamix
1134001,7908611101884,COOLER PARA GABINETE E CPU G-VR337,,9.99,UN,megamix
1229301,7908611101914,COOLER PARA GABINETE E CPU G-VR340,,21.99,UN,megamix
1449801,7908611111319,COOLER PARA GABINETE E CPU G-VR355,,10.99,,megamix
1449901,7908611111265,COOLER PARA GABINETE E CPU G-VR356,,23.99,UN,megamix
1292501,7897785276101,COOLER PARA GABINETE E CPU KA-7610,,11.99,UN,megamix
783401,7898652418983,COOLER PARA GABINETE E CPU KP-VR308,C/LED,21.99,UN,megamix
1031601,7908611101808,COOLER PARA PROCESSADOR G-VR300,,16.99,,megamix
1292201,7908611101839,COOLER PARA PROCESSADOR G-VR303,Vigência : 21/05/2026até 21/05/2026,34.99,UN,megamix
1281001,7908611101846,COOLER PARA PROCESSADOR G-VR304,,39.99,UN,megamix
1292101,7908611102164,COOLER PARA PROCESSADOR G-VR317,,15.99,UN,megamix
1190201,7908611105745,COOLER PARA PROCESSADOR G-VR350,,14.99,,megamix
1387101,7908611107657,COOLER PARA PROCESSADOR G-VR354,,14.99,UN,megamix
1282501,7892018010842,COOLER PARA X-ONE SND-403,,54.99,UN,megamix
816601,6972520255243,COOLER VERTICAL PARA PS5 C/LED,TP5-1523,74.99,UN,megamix
1356001,7898766446681,COPO TERMICO 1200ML ESTAMPADOS,OIH-4405,46.99,,megamix
858801,5692233677897,COPO TERMICO DE CERVEJA SS037 CP-1,,18.9,UN,megamix
1213601,7908782200317,CRIMPADOR E PRENSA TERMINAL,BOM-1707,39.99,UND,megamix
1267801,7908782210385,CRONOMETRO DIGITAL DE MAO BOM-6302,,11.99,UN,megamix
1213901,7908782200768,DECAPAR CABO COAXIAL RG6/58/59/62,BOM-1706,9.99,,megamix
1003301,6955549330108,DEPILADOR ELETRICO 3 EM 1 KM-3010,,89.99,UN,megamix
1003401,6955549380011,DEPILADOR ELETRICO 5 EM 1 KM-8001,,129.99,UN,megamix
999501,6955549319004,DEPILADOR RECARREGAVEL KM-1900,,69.99,UN,megamix
1368401,7898766441600,DESPERTADOR A PILHA OIH-6326,,8.99,,megamix
1381801,7898729415761,DESPERTADOR COELHO COM BLUETOOTH,ON-LM304,64.99,UN,megamix
1381701,7898729415778,DESPERTADOR COELHO ON-LM305,,41.99,UN,megamix
1162901,7897716794353,DETECTOR DE NOTA FALSA KA-1439,,34.99,UN,megamix
643301,7899718705184,DETECTOR DE TENSAO DIGITAL CNTT-D10,,7.99,,megamix
1356601,7908782208177,DISCO SERRA CIRCULAR MADEIRA,BOM-5118,8.99,UN,megamix
1244301,7899718705467,DOCK STATION HD SATA 3.5''/2.5'',ECASE-Z320,99.99,UN,megamix
978801,7908552001366,DOCK STATION HD SATA 3.5''/2.5'' HD819,,99.0,UN,megamix
1443201,7908125215268,DUPLICADOR HDMI 1X2 LE-6637,,10.99,,megamix
607301,2010000030608,DUPLICADOR RJ45 56402/501 XT310,,0.99,UN,megamix
938501,2010000029237,ELASTICO 100G KAP-02,,7.99,UN,megamix
1289801,7908782206067,ESCOVA DE LIMPEZA GIRATORIA,BOM-7360,23.99,UN,megamix
1356501,7908782204100,ESGUICHO PARA MANGUEIRA BOM-7607,,13.99,,megamix
1443901,7897725811461,ESPELHO 16LED KA-1146,,26.99,UN,megamix
1399601,7898824827322,ESPELHO AL-2732,,19.99,UN,megamix
1413501,7897702514606,ESPELHO COM LED KA-1460,,23.8,UN,megamix
1185101,7897724464729,ESPELHO COM LED KA-6472,,31.99,,megamix
1317601,7898766444915,ESPELHO COM LED OIH-5203,Vigência : 21/05/2026até 21/05/2026,24.99,UNI,megamix
1395201,7897725765832,ESPELHO DE MESA KA-6583,,21.99,UN,megamix
1432601,7897702510455,ESPELHO DOBRAVEL KA-1045,,25.99,UN,megamix
1395101,7897725765825,ESPELHO DOBRAVEL KA-6582,,9.99,,megamix
1185501,7897755207418,ESPELHO KA-5520,,22.99,UN,megamix
1412901,7898766440382,ESPREMEDOR PORTATIL OIH-2504,,57.99,UN,megamix
1114001,7908782201192,ESTILETE BOM-3304,,6.99,UN,megamix
1362701,7908782211344,ESTILETE DOBRAVEL BOM-3303,,6.99,,megamix
1300001,6923450902677,ESTOJO CABO E CONECTORES KD-102,,16.99,UN,megamix
1457101,2010000007587,ETIQUETA DE PRECO BOM-5911 CADA,ROLO,13.8,UN,megamix
1336301,7908782206968,ETIQUETADORA MANUAL BOM-1530,,29.99,UN,megamix
1127801,7908552004626,EXTENSAO 3T COM 2USB+2 TYPE-C 2M,BX2203,32.8,,megamix
868601,7898969329170,EXTENSAO C/3 TOM. 10M EX10TP WDF,JETCON/ PRISMATEC,49.99,UN,megamix
962301,7899594402528,EXTENSAO C/3 TOM. 2M EX2TP WDF,JETCON/NATICON,16.99,UN,megamix
868701,7899594402535,EXTENSAO C/3 TOM. 3M EX3TP WDF,JETCON/NATICON,21.99,UN,megamix
868801,7899594402542,EXTENSAO C/3 TOM. 5M EX5TP WDF,JETCON/NATICON,29.99,,megamix
895701,7897776230150,EXTENSAO C/3 TOM. SL7623 1.5M KAPBOM,Vigência : 21/05/2026até 21/05/2026,22.8,UN,megamix
895801,7897776230037,EXTENSAO C/3 TOM. SL7623 3M KAPBOM,,29.99,UN,megamix
1019301,7897743505632,EXTENSAO C/6 TOM.+ 2 TOM.UNIVERSAL,2M KA-7003,32.99,UN,megamix
932501,7899718707294,EXTENSOR DE CABO DE REDE P/ HDMI,60M CCEX-HD2RJ45L60,64.99,,megamix
346101,7899704622013,EXTENSOR DE HDMI LE-5547,,11.99,UN,megamix
1350101,7908227216293,EXTENSOR HDMI 30M MHD-1103,,11.99,UN,megamix
1183801,7908782203820,FERRO DE SOLDA 110V 30W BOM-9513,,16.99,UN,megamix
1183701,7908782203837,FERRO DE SOLDA 110V 40W BOM-9514,,17.99,,megamix
1362401,7908782203868,FERRO DE SOLDA 220V 40W BOM-9517,,15.99,UN,megamix
1455601,7897785272387,FILTRO DE LINHA 10 TOM 4USB 2PD 3M,KA-7238,44.99,UN,megamix
861801,7898958277277,FILTRO DE LINHA 3 TOM. 0.90CM DRAP,ELETRO GM,14.99,UN,megamix
934501,7906666,FILTRO DE LINHA 3 TOM/2 USB/2 PD,SL7906 1.5M KAPBOM,35.99,,megamix
861901,2000000567198,FILTRO DE LINHA 4 TOM. 0.90CM DRAP,ELETROGM,16.99,UN,megamix
862001,7898958277291,FILTRO DE LINHA 5 TOM. 0.90CM DRAP,ELETRO GM,17.99,UN,megamix
862101,7898958277307,FILTRO DE LINHA 6 TOM. 0.90CM DRAP,ELETRO GM,18.99,UN,megamix
2666,7898594121156,FILTRO DE LINHA 6 TOM. 1.5M SL7506,KNUP,26.99,,megamix
1463701,7897779060037,FILTRO DE LINHA 6 TOM/USB SL7609 3M,KAPBOM,44.99,UNI,megamix
1425301,2010000006610,FILTRO DE LINHA 6T 2USB 1.5M SL7609,KAPBOM,37.8,UN,megamix
1454401,7897702575881,FILTRO DE LINHA 8T 2USB+2PD KA-7588,,49.99,UN,megamix
1214601,7908782207293,FIO DE SOLDA BOM-5552,,5.99,,megamix
1241801,7897725627215,FITA ACRILICA DUPLA FACE 3M KA-2721,,7.99,UN,megamix
1123201,7908782200515,FITA ACRILICA DUPLA FACE BOM-1301,,5.99,UN,megamix
1337101,7908782201789,FITA ACRILICA DUPLA FACE BOM-1306,,13.8,UN,megamix
1127301,7908782201796,FITA ACRILICA DUPLA FACE BOM-1307,,14.99,,megamix
1226701,7908782200461,FITA ADESIVA ANTIDERRAPANTE BOM-1304,,12.8,UN,megamix
1249001,7908782201819,FITA ADESIVA CREPE BOM-1309,,5.99,UN,megamix
1221601,7908782202939,FITA DE DEMARCACAO DE PISO BOM-1321,,5.99,UN,megamix
1106101,7908782201871,FITA DE ESPUMA BOM-1315,,6.99,,megamix
1296001,7908782211764,FITA DE ESPUMA DE BORRACHA BOM-1343,,6.99,UNI,megamix
1331001,745760073368,FITA DE LED 5M LEY-5050 RGB LEHMOX,,19.99,UN,megamix
903501,7897700050502,FITA DE LED 5M RGB KAP-5050P,,24.99,UN,megamix
1275501,7898824050584,FITA DE LED BRANCA 10M AL-5058,,59.99,,megamix
904201,7897724050052,FITA DE LED KA-5M-SK C/CONTROLE,KAPBOM,23.99,UN,megamix
1275401,7898824050577,FITA DE LED RGB 10M AL-5057,,39.99,UNI,megamix
1394801,7897725014831,FITA DE NEON 2M KA-L1483,,13.99,UN,megamix
1214401,7908782206227,FITA DE SINALIZACAO EM PVC BOM-1323,,9.99,,megamix
1090701,7908782200133,FITA DUPLA FACE BOM-1302,,2.99,UN,megamix
1213701,7908782201802,FITA ISOLANTE TUBO C/10UNID BOM-1308,,12.99,UN,megamix
1328201,7908782203554,FITA METRICA 20M BOM-6510,,10.99,UN,megamix
1357501,7908782203561,FITA METRICA 30M BOM-6511,,14.99,,megamix
1224901,7897724080035,FITA NEON LED RGB KA-RGBD-3M,,51.99,UN,megamix
1129301,7908782201833,FITA REFLETIVA BOM-1311,,11.99,UN,megamix
1338401,7898766442959,FITA TRANSPARENTE C/12PCS OIA-8213,,7.99,UN,megamix
1269,2100002017636,FITA TRANSPARENTE H3CM,,14.99,,megamix
1233101,7908782206296,FITA TRANSPARENTE PCT C/6 BOM-1330,,59.99,UN,megamix
1226901,2010000003480,FITA VEDA ROSCA C/5UNID BOM-1335,,5.99,UN,megamix
962601,6650590586251,FONE DE OUVIDO BLUETHOOTH KD-788,KAIDI,37.99,UN,megamix
1154901,7908125212397,FONE DE OUVIDO BLUETOOTH COM,DISPLAY LE-2442,64.99,,megamix
1368601,7891102500139,FONE DE OUVIDO BLUETOOTH EL-BT3,Vigência : 21/05/2026até 21/05/2026,38.99,UN,megamix
1366301,7897745678907,FONE DE OUVIDO BLUETOOTH KA-792,,24.99,UN,megamix
1423001,7897723990557,FONE DE OUVIDO BLUETOOTH KA-9055,,25.99,UN,megamix
1458401,7897711129167,FONE DE OUVIDO BLUETOOTH KA-916,,19.99,,megamix
1454301,7897756459205,FONE DE OUVIDO BLUETOOTH KA-920,ORELHA GATINHO,24.99,UN,megamix
1375701,7897708209872,FONE DE OUVIDO BLUETOOTH KA-987 F,,21.99,UN,megamix
1422701,7897706239871,FONE DE OUVIDO BLUETOOTH KA-987 K,,21.99,UN,megamix
1097101,7897732512535,FONE DE OUVIDO BLUETOOTH KA-P9,KAPBOM,29.99,,megamix
1374101,7897702509923,FONE DE OUVIDO BLUETOOTH KAP-K992,,16.99,UN,megamix
1429701,6923450803820,FONE DE OUVIDO BLUETOOTH KD-7026,,34.99,UN,megamix
1175601,6923450902356,FONE DE OUVIDO BLUETOOTH KD-7101,,37.8,UN,megamix
1410601,6923450803851,FONE DE OUVIDO BLUETOOTH KD-7219,,69.99,,megamix
1021701,6510821267505,FONE DE OUVIDO BLUETOOTH KD-750,,71.99,UN,megamix
1021801,6510821267529,FONE DE OUVIDO BLUETOOTH KD-752,,49.99,UN,megamix
1387501,6823450902625,FONE DE OUVIDO BLUETOOTH KD-767,,34.99,UN,megamix
890101,6923450901380,FONE DE OUVIDO BLUETOOTH KD-770,KAIDI,44.99,,megamix
883401,6923450901427,FONE DE OUVIDO BLUETOOTH KD-771,KAIDI,44.99,UN,megamix
1081801,777788999,FONE DE OUVIDO BLUETOOTH KD-777,KAIDI,59.99,UN,megamix
1374901,6650590583526,FONE DE OUVIDO BLUETOOTH KD-789,,39.99,UN,megamix
1112801,6650590588729,FONE DE OUVIDO BLUETOOTH KD-790,KAIDI,44.99,,megamix
1410901,6923450803837,FONE DE OUVIDO BLUETOOTH KNC4219,,69.99,UN,megamix
1375001,6925062742313,FONE DE OUVIDO BLUETOOTH KNC4231,,39.99,UN,megamix
1429801,7894862480628,FONE DE OUVIDO BLUETOOTH KNC5601,,29.99,UN,megamix
1397001,7908125216098,FONE DE OUVIDO BLUETOOTH LE-0303,,62.8,,megamix
915201,7908125205290,FONE DE OUVIDO BLUETOOTH LE-2402,,44.99,UN,megamix
889401,7908125202466,FONE DE OUVIDO BLUETOOTH LE-2404,,44.99,UN,megamix
851401,7908125204453,FONE DE OUVIDO BLUETOOTH LE-2406,,49.99,UN,megamix
915301,7908125204736,FONE DE OUVIDO BLUETOOTH LE-2407,,44.99,,megamix
986801,7908125208000,FONE DE OUVIDO BLUETOOTH LE-2412,,44.99,UN,megamix
987001,7908125207959,FONE DE OUVIDO BLUETOOTH LE-2418,,29.99,UN,megamix
1053501,7908125209960,FONE DE OUVIDO BLUETOOTH LE-2432,,29.99,UN,megamix
1116701,7908125209977,FONE DE OUVIDO BLUETOOTH LE-2433,,33.99,,megamix
1310201,7908125213448,FONE DE OUVIDO BLUETOOTH LE-2437,Vigência : 21/05/2026até 21/05/2026,39.99,UN,megamix
1404001,7908125213462,FONE DE OUVIDO BLUETOOTH LE-2439,,31.99,UN,megamix
1204301,7908125213271,FONE DE OUVIDO BLUETOOTH LE-2449,,31.99,UN,megamix
1204201,7908125213288,FONE DE OUVIDO BLUETOOTH LE-2450,,31.99,,megamix
1395901,7908125215473,FONE DE OUVIDO BLUETOOTH LE-2452,,29.99,UN,megamix
1395701,7908125215800,FONE DE OUVIDO BLUETOOTH LE-2454,,31.99,UN,megamix
1395601,7908125215527,FONE DE OUVIDO BLUETOOTH LE-2460,,34.99,UN,megamix
1423201,7908125215534,FONE DE OUVIDO BLUETOOTH LE-2461,,29.99,,megamix
1417101,7908125216555,FONE DE OUVIDO BLUETOOTH LE-2463,,42.99,UN,megamix
1463601,7908125217590,FONE DE OUVIDO BLUETOOTH LE-2468,BOLA,39.99,UNI,megamix
1417201,7908125215664,FONE DE OUVIDO BLUETOOTH LE-2470,,47.99,UN,megamix
725801,7899090160342,FONE DE OUVIDO BLUETOOTH LEF-1000,,19.99,,megamix
879101,2010000027868,FONE DE OUVIDO BLUETOOTH LEF-1003,,19.99,UN,megamix
1041501,7898556810050,FONE DE OUVIDO BLUETOOTH LEF-1005,,37.8,UN,megamix
632301,745760072828,FONE DE OUVIDO BLUETOOTH LEF-1017,,24.99,PC,megamix
943901,7898556810180,FONE DE OUVIDO BLUETOOTH LEF-1018,ORELHA,49.99,,megamix
1032701,6968288952241,FONE DE OUVIDO BLUETOOTH LEF-1024,ORELHA,29.99,UN,megamix
1058701,6985656885154,FONE DE OUVIDO BLUETOOTH LEF-1029,,33.8,UN,megamix
1035501,682321645351,FONE DE OUVIDO BLUETOOTH LEF-A6R,A-162,24.99,UN,megamix
1161401,6986568568173,FONE DE OUVIDO BLUETOOTH LEF-Y60,,24.99,,megamix
1035801,2010000031209,FONE DE OUVIDO BLUETOOTH LEF-Y80,,29.99,UN,megamix
1443501,7897726800198,FONE DE OUVIDO BLUETOOTH M19,,18.99,UN,megamix
1446801,7897725100206,FONE DE OUVIDO BLUETOOTH M20 PRO,,17.99,UN,megamix
1453801,7897702501255,FONE DE OUVIDO BLUETOOTH M25,,19.99,,megamix
1450301,7897725100275,FONE DE OUVIDO BLUETOOTH M27 E11,,17.99,UN,megamix
1443801,7897725100305,FONE DE OUVIDO BLUETOOTH M30,,17.99,UN,megamix
1440101,7897725100909,FONE DE OUVIDO BLUETOOTH M90 PRO,,19.99,UN,megamix
1444601,7898729419226,FONE DE OUVIDO BLUETOOTH ON-367,,21.99,,megamix
1108001,7898729411787,FONE DE OUVIDO BLUETOOTH ON-FN629,,37.8,PC,megamix
1107901,7898729411794,FONE DE OUVIDO BLUETOOTH ON-FN630,,36.99,PC,megamix
1212401,7898729411800,FONE DE OUVIDO BLUETOOTH ON-FN631,,34.99,UN,megamix
1107801,7898729411817,FONE DE OUVIDO BLUETOOTH ON-FN632,,41.99,,megamix
1120201,7898729411824,FONE DE OUVIDO BLUETOOTH ON-FN633,ORELHA,34.99,UN,megamix
1341401,7898729414894,FONE DE OUVIDO BLUETOOTH ON-PH01,,41.99,UN,megamix
1464501,7897724917904,FONE DE OUVIDO BLUETOOTH ORELHA,KA-790 D,32.8,UN,megamix
1298001,7898202416018,FONE DE OUVIDO BLUETOOTH ST-160,,21.99,,megamix
1322401,7897744567769,FONE DE OUVIDO C/ FIO AURICULAR,KA-776 A-833,5.99,UN,megamix
1386501,7891110014017,FONE DE OUVIDO C/ MICROF. EL-1401,,3.8,UN,megamix
1386601,7891110014031,FONE DE OUVIDO C/ MICROF. EL-1403,,3.99,UN,megamix
1444501,7898729418861,FONE DE OUVIDO C/ MICROFONE ON-428,,21.99,,megamix
1387401,6923450902189,FONE DE OUVIDO C/ MICROFONE P2,KD-737,9.99,UN,megamix
790601,8563484007108,FONE DE OUVIDO C/MICROFONE KA-710,,3.99,UN,megamix
913401,7897544568379,FONE DE OUVIDO C/MICROFONE KA-716,EJ-V25,3.5,UN,megamix
806601,8563482007360,FONE DE OUVIDO C/MICROFONE KA-736,,3.8,,megamix
1282001,7897724917539,FONE DE OUVIDO C/MICROFONE KA-753,,9.99,UN,megamix
1273201,6923550900016,FONE DE OUVIDO C/MICROFONE KD-7002,,7.99,UN,megamix
1107201,6923550900047,FONE DE OUVIDO C/MICROFONE KD-7006,,8.99,UN,megamix
1943,7898594120128,FONE DE OUVIDO C/MICROFONE KP-313,,10.99,,megamix
296601,421,FONE DE OUVIDO C/MICROFONE KP-421,Vigência : 21/05/2026até 21/05/2026,21.99,UN,megamix
296701,7898594129510,FONE DE OUVIDO C/MICROFONE KP-422,,21.99,UN,megamix
571401,7898652416101,FONE DE OUVIDO C/MICROFONE KP-490,,9.8,UN,megamix
690001,7898652417023,FONE DE OUVIDO C/MICROFONE KP-ER01,,7.99,,megamix
270196,032654,FONE DE OUVIDO C/MICROFONE LE-0203,,7.99,UN,megamix
848701,7908125202367,FONE DE OUVIDO C/MICROFONE LE-0204,0204X,7.99,UN,megamix
270197,7908044600053,FONE DE OUVIDO C/MICROFONE LE-0205,,7.99,UN,megamix
914701,7908125207133,FONE DE OUVIDO C/MICROFONE LE-0206,,7.99,,megamix
270199,7908044600312,FONE DE OUVIDO C/MICROFONE LE-0207,,9.99,UN,megamix
321001,7908125204460,FONE DE OUVIDO C/MICROFONE LE-0208,,8.99,UN,megamix
358401,7908044600329,FONE DE OUVIDO C/MICROFONE LE-0213,,8.99,UN,megamix
914801,7908125207119,FONE DE OUVIDO C/MICROFONE LE-0215,,6.5,,megamix
498301,7908044600855,FONE DE OUVIDO C/MICROFONE LE-0216,NOVO,9.99,UN,megamix
423601,7908125201001,FONE DE OUVIDO C/MICROFONE LE-0217,,8.99,UN,megamix
475901,7908125201018,FONE DE OUVIDO C/MICROFONE LE-0218Y/,LE-0218,7.99,UN,megamix
914901,7908125207140,FONE DE OUVIDO C/MICROFONE LE-0220,,8.99,,megamix
987201,7908125207126,FONE DE OUVIDO C/MICROFONE LE-0232,Vigência : 21/05/2026até 21/05/2026,5.99,UN,megamix
609201,7908125202336,FONE DE OUVIDO C/MICROFONE LE-0233,,5.99,UN,megamix
1041801,7898202106223,FONE DE OUVIDO C/MICROFONE LE-0236,,5.99,UN,megamix
1041701,7898202106216,FONE DE OUVIDO C/MICROFONE LE-0238,,4.5,,megamix
1094101,6978186518029,FONE DE OUVIDO C/MICROFONE LEF-1002,,13.99,UN,megamix
269389,7898605606870,FONE DE OUVIDO C/MICROFONE MAX-0201,LE-0201,8.99,UN,megamix
1439101,2010000007235,FONE DE OUVIDO C/MICROFONE ON-421,,21.99,UN,megamix
1440801,7898729419578,FONE DE OUVIDO C/MICROFONE ON-429,,16.99,,megamix
440501,SUPER,FONE DE OUVIDO C/MICROFONE SUPER S6,KA-S6,8.99,UN,megamix
1461601,2010000007662,FONE DE OUVIDO COM FIO JSX-05,,20.99,UNI,megamix
1461501,2010000007655,FONE DE OUVIDO COM FIO JSX-06,,20.99,UNI,megamix
1460701,6998512122010,FONE DE OUVIDO COM FIO JSX-09,,20.99,,megamix
1439201,2010000007280,FONE DE OUVIDO COM FIO LB-FN607,ON-FN607,21.99,UN,megamix
1387801,7898202106230,FONE DE OUVIDO COM FIO LE-0237,,5.4,UN,megamix
1140801,7898202112057,FONE DE OUVIDO COM FIO LE-0239,,2.8,UN,megamix
1097801,6972706510050,FONE DE OUVIDO COM FIO LEF-1078,,19.99,,megamix
1049001,6985656885093,FONE DE OUVIDO COM FIO LEF-1079,Vigência : 21/05/2026até 21/05/2026,26.99,UN,megamix
1377801,7897784053130,FONE DE OUVIDO COM FIO MICROF.,KA-5313,4.99,UND,megamix
1377701,7897766561158,FONE DE OUVIDO COM FIO MICROF.,KA-6115,4.99,UNI,megamix
1377601,7897762627889,FONE DE OUVIDO COM FIO MICROF.,KA-788 A-567,4.99,,megamix
1265001,7908125211703,FONE DE OUVIDO COM FIO MICROFONE,LE-0242,3.5,UN,megamix
1389301,7892025200120,FONE DE OUVIDO COM FIO ST-2002,STARMEGA 2105D,2.5,UN,megamix
691801,2010000023105,FONE DE OUVIDO F-061,,2.8,UN,megamix
522201,7898652414817,FONE DE OUVIDO GAMER (P2) KP-488,,82.8,,megamix
1397101,7908125216012,FONE DE OUVIDO GAMER (P2) LE-0351,,44.99,UN,megamix
709101,745760073689,FONE DE OUVIDO GAMER (P2) LEF-1051,,29.99,UN,megamix
270154,7898594128780,FONE DE OUVIDO GAMER (USB+2P2),KP-401,72.99,UN,megamix
555401,7898652416125,FONE DE OUVIDO GAMER (USB+2P2),KP-489,99.99,,megamix
1448001,7898729417710,FONE DE OUVIDO GAMER (USB+2P2),ON-400,74.99,UN,megamix
1447901,7898729419530,FONE DE OUVIDO GAMER (USB+P3) ON-491,,94.99,UN,megamix
497601,7898652413308,FONE DE OUVIDO GAMER KP-464,,72.8,UN,megamix
658101,7898652418129,FONE DE OUVIDO GAMER KP-GA04,ORELHA,59.99,,megamix
1147101,7908125212434,FONE DE OUVIDO GAMER LE-0271,Vigência : 21/05/2026até 21/05/2026,16.99,UN,megamix
1423601,7898729418274,FONE DE OUVIDO GAMER ON-397,,54.99,UN,megamix
1423101,7898729418250,FONE DE OUVIDO GAMER ON-455A,,88.0,UN,megamix
1223401,7898729412746,FONE DE OUVIDO GAMER ON-FN636,,68.99,,megamix
1202701,7898729412753,FONE DE OUVIDO GAMER ON-FN637,,44.99,UN,megamix
1202801,7898729412760,FONE DE OUVIDO GAMER ON-FN638,,49.99,UN,megamix
1202601,7898729412777,FONE DE OUVIDO GAMER ON-FN639,,63.8,UN,megamix
1439001,7898729418243,FONE DE OUVIDO GAMER ON-FN650,,86.99,,megamix
1385401,7898729417116,FONE DE OUVIDO GAMER P2 C/MICROF,ON-FN601,74.99,UN,megamix
645101,745760071241,FONE DE OUVIDO GAMER PS4/XBOX,LEY-35,29.99,UN,megamix
1380401,6982025102812,FONE DE OUVIDO GAMER SEM FIO BT,LEF-1028A AL-E18,54.99,UN,megamix
1380601,6982025102829,FONE DE OUVIDO GAMER SEM FIO BT,LEF-1031A,99.99,,megamix
1380501,6982025102836,FONE DE OUVIDO GAMER SEM FIO BT,LEF-1032A A-302,99.99,UN,megamix
189401,7898594123891,FONE DE OUVIDO GAMER USB KP-359,,54.99,UN,megamix
1448301,7898729418267,FONE DE OUVIDO GAMER USB ON-359,,52.99,UN,megamix
1324301,6911212313465,FONE DE OUVIDO GAMER(USB+2P2),LEF-1213,41.99,,megamix
1393601,7897702509367,FONE DE OUVIDO HEDSET KA-936,Vigência : 21/05/2026até 21/05/2026,34.99,UN,megamix
1401801,7898729417451,FONE DE OUVIDO HEDSET PARA PC,ON-FN648,44.99,UN,megamix
1418401,7898882022172,FONE DE OUVIDO IPHONE AL-7A,,9.99,UN,megamix
1442701,7015252758374,FONE DE OUVIDO IPHONE CONEXÃO,DIRETA FN-A62L,17.99,,megamix
1418601,7897755807007,FONE DE OUVIDO IPHONE KA-700-5G,,10.99,UN,megamix
496701,8878920210708,FONE DE OUVIDO PARA IPHONE,AL-X7/KA-X7,8.99,UN,megamix
707201,8563480000219,FONE DE OUVIDO PARA IPHONE KA-708-5G,,9.99,UN,megamix
859601,2010000027370,FONE DE OUVIDO PARA IPHONE,KA-709-5G/A-707,8.99,,megamix
1437001,7897702530804,FONE DE OUVIDO PARA MOTO KA-3081,,44.0,UN,megamix
1460301,6972520257599,FONE DE OUVIDO PARA,PS5/PS4/XBOX/N-S/PC TP5-3592,69.99,UNI,megamix
1376201,7898825101087,FONE DE OUVIDO PARA TYPE-C A-FN08,,8.99,UN,megamix
812201,7897702807500,FONE DE OUVIDO PARA TYPE-C,KAP-750-TY,9.99,,megamix
1204401,7908125212601,FONE DE OUVIDO PARA TYPE-C LE-0201C,,9.99,UN,megamix
1234701,7908044608554,FONE DE OUVIDO PARA TYPE-C LE-0263,,8.99,UN,megamix
1358601,7908125215312,FONE DE OUVIDO PARA TYPE-C LE-0264,,9.99,UN,megamix
1397601,7908044611134,FONE DE OUVIDO PARA TYPE-C LE-0265,,8.99,,megamix
1386901,7908125215640,FONE DE OUVIDO TYPE-C LE-0272,Vigência : 21/05/2026até 21/05/2026,19.99,UN,megamix
1396201,7908552005289,FONE GAMER COM LED (P2+USB),ON-FN635,79.99,UN,megamix
1349201,7908782213522,FONTE 12V P/ PARAFUSADEIRA BOM-5590,,6.99,UN,megamix
1349301,7908782213539,FONTE 21V P/ PARAFUSADEIRA BOM-5591,,10.99,,megamix
1349401,7908782213546,FONTE 21V P/PARAFUSADEIRA BOM-5592,,23.8,UN,megamix
1434901,7908125215367,FONTE 21V P/PARAFUSADEIRA LE-0182,,24.99,UN,megamix
620401,7898652414800,FONTE ALIMENTACAO 5V/2A KP-CA205,,8.99,UN,megamix
844601,7896585233659,FONTE CHAVEADA 12V/10A LT-5054,,26.99,,megamix
671801,7896585233666*,FONTE CHAVEADA 12V/15A LT-5055,,27.99,UN,megamix
844701,720118794461,FONTE CHAVEADA 12V/30A LT-5057,,49.99,UN,megamix
1332401,7908125200707,FONTE CHAVEADA 5V/40A SC1252,,44.99,UN,megamix
587701,7908125200691,FONTE CHAVEADA SC1251 5V 30A,,46.99,,megamix
1332601,720118793686,FONTE DE ALIMENTACAO 12V/10A LT-F064,,24.99,UN,megamix
789501,7896585233789,FONTE DE ALIMENTACAO 12V/2A LT-5060,RE2A-1,7.99,UN,megamix
1264501,7908552003308,FONTE DE ALIMENTACAO 12V/3A KP-CA578,,17.99,UN,megamix
542901,7898652415449,FONTE DE ALIMENTACAO 12V/3A LB-565,,9.99,,megamix
1445501,7908125215275,FONTE DE ALIMENTACAO 12V/3A LE-9055,Vigência : 21/05/2026até 21/05/2026,27.99,UN,megamix
671501,7896585233628,FONTE DE ALIMENTACAO 12V/3A LT-5051,,8.99,UN,megamix
1434501,7892024003128,FONTE DE ALIMENTACAO 12V/3A,SIGMA-F312,18.99,UN,megamix
1264701,7908552003315,FONTE DE ALIMENTACAO 12V/4A KP-CA579,,22.8,,megamix
789601,7896585233635,FONTE DE ALIMENTACAO 12V/5A LT-5052,,21.99,UN,megamix
1309501,7908552008334,FONTE DE ALIMENTACAO 3V/1A KP-CA598,,6.99,UN,megamix
1294001,7908552008341,FONTE DE ALIMENTACAO 3V/2A KP-CA599,,6.99,UN,megamix
1452801,7908227225516,FONTE DE ALIMENTACAO 42V/2A,MTT-42002XM,37.99,,megamix
1309401,7908552008310,FONTE DE ALIMENTACAO 6V/1A KP-CA596,,7.5,UN,megamix
1293901,7908552008327,FONTE DE ALIMENTACAO 6V/2A KP-CA597,AL-1039,7.99,UN,megamix
